source_sheet,source_row,asset_number,asset_name,description,category_name,location_name,department,serial_number,model,manufacturer,quantity,condition_note,migration_date,acquisition_date,in_service_date,acquisition_cost,accumulated_depreciation,net_book_value,depreciation_method,useful_life_months,remaining_life_months,residual_value,currency_code,status,assumption_flag,assumption_note
SUMMARY REPORT SHEET,837,OPEN-FA-2024-0305,22U Rack,22U Rack,Other Fixed Asset,Karu BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,838,OPEN-FA-2024-0306,Window  Blinds,Window  Blinds,Other Fixed Asset,Head Office.,Basement,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,873,OPEN-FA-2024-0307,Window  Blinds,Window  Blinds,Other Fixed Asset,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,874,OPEN-FA-2024-0308,Window  Blinds,Window  Blinds,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,876,OPEN-FA-2024-0309,AVR (Automatic Voltage Regulator),AVR (Automatic Voltage Regulator),ICT Equipment,Jabi BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,877,OPEN-FA-2024-0310,Extensions,Extensions,Other Fixed Asset,Jabi BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,882,OPEN-FA-2024-0311,Knife Switch,Knife Switch,ICT Equipment,Jabi BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,884,OPEN-FA-2024-0312,Generator,Generator,Power Equipment,Jabi BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,885,OPEN-FA-2024-0313,AVR (Automatic Voltage Regulator),AVR (Automatic Voltage Regulator),ICT Equipment,Gwarimpa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,886,OPEN-FA-2024-0314,Extensions,Extensions,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,892,OPEN-FA-2024-0315,Knife Switch,Knife Switch,ICT Equipment,Gwarimpa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,894,OPEN-FA-2024-0316,DC Circuit Breaker,DC Circuit Breaker,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,895,OPEN-FA-2024-0317,Generator,Generator,Power Equipment,Gwarimpa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,896,OPEN-FA-2024-0318,Extensions,Extensions,Other Fixed Asset,Idu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,899,OPEN-FA-2024-0319,Knife Switch,Knife Switch,ICT Equipment,Idu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,900,OPEN-FA-2024-0320,DC Circuit Breaker,DC Circuit Breaker,Other Fixed Asset,Idu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,901,OPEN-FA-2024-0321,Generator,Generator,Power Equipment,Idu BTS,,,,Haier Thermocool,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,902,OPEN-FA-2024-0322,AVR (Automatic Voltage Regulator),AVR (Automatic Voltage Regulator),ICT Equipment,Karasana BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,903,OPEN-FA-2024-0323,Extensions,Extensions,Other Fixed Asset,Karasana BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,905,OPEN-FA-2024-0324,Changeover Switch,Changeover Switch,ICT Equipment,Karasana BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,906,OPEN-FA-2024-0325,Generator,Generator,Power Equipment,Karasana BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,907,OPEN-FA-2024-0326,AVR (Automatic Voltage Regulator),AVR (Automatic Voltage Regulator),ICT Equipment,Kubwa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,908,OPEN-FA-2024-0327,Knife Switch,Knife Switch,ICT Equipment,Kubwa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,910,OPEN-FA-2024-0328,DC Circuit Breaker,DC Circuit Breaker,Other Fixed Asset,Kubwa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,911,OPEN-FA-2024-0329,Extension,Extension,Other Fixed Asset,Kubwa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,914,OPEN-FA-2024-0330,Generator,Generator,Power Equipment,Kubwa BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,915,OPEN-FA-2024-0331,AVR (Automatic Voltage Regulator),AVR (Automatic Voltage Regulator),ICT Equipment,B.O.I BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,916,OPEN-FA-2024-0332,Extensions,Extensions,Other Fixed Asset,B.O.I BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,918,OPEN-FA-2024-0333,Knife Switch,Knife Switch,ICT Equipment,B.O.I BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,919,OPEN-FA-2024-0334,DC Circuit Breaker,DC Circuit Breaker,Other Fixed Asset,B.O.I BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,920,OPEN-FA-2024-0335,AVR (Automatic Voltage Regulator),AVR (Automatic Voltage Regulator),ICT Equipment,Maitama BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,921,OPEN-FA-2024-0336,Extensions,Extensions,Other Fixed Asset,Maitama BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,923,OPEN-FA-2024-0337,Knife Switch,Knife Switch,ICT Equipment,Maitama BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,925,OPEN-FA-2024-0338,Generator,Generator,Power Equipment,Maitama BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,926,OPEN-FA-2024-0339,AVR (Automatic VOltage Regulator),AVR (Automatic VOltage Regulator),ICT Equipment,SPDC BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,927,OPEN-FA-2024-0340,Circuit Breaker (MCB),Circuit Breaker (MCB),Power Equipment,SPDC BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,928,OPEN-FA-2024-0341,Extensions,Extensions,Other Fixed Asset,SPDC BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,930,OPEN-FA-2024-0342,Knife Switch,Knife Switch,ICT Equipment,SPDC BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,932,OPEN-FA-2024-0343,Generator,Generator,Power Equipment,SPDC BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,933,OPEN-FA-2024-0344,AVR (Automatic VOltage Regulator),AVR (Automatic VOltage Regulator),ICT Equipment,Karu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,934,OPEN-FA-2024-0345,Circuit Breaker (DC MCB),Circuit Breaker (DC MCB),Power Equipment,Karu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,935,OPEN-FA-2024-0346,Extensions,Extensions,Other Fixed Asset,Karu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,937,OPEN-FA-2024-0347,Knife Switch,Knife Switch,ICT Equipment,Karu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,939,OPEN-FA-2024-0348,Generator,Generator,Power Equipment,Karu BTS,,,,,1,"Good, in Use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,940,KUJ653BF,TOYOTA COROLLA,TOYOTA COROLLA,Motor Vehicle,"Garki, Abuja",Driver,2T1BU4EE3AC205697,Ash,Judge Zaki,Ash,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,941,YAB214AW,TOYOTA COROLLA,TOYOTA COROLLA,Motor Vehicle,"Garki, Abuja",Driver,2T1BU46E89C120311,Red,Godwin Ogar,Red,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,942,KUJ259BC,TOYOTA COROLLA,TOYOTA COROLLA,Motor Vehicle,"Garki, Abuja",Driver,5YFBU4EE1DP109765,Grey,Jonathan Awaje,Grey,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,943,BWR623CP,TOYOTA CAMRY,TOYOTA CAMRY,Motor Vehicle,"Garki, Abuja",,4T2BE46K37U176131,Ash,,Ash,At the Mechanic,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,944,BWR621CP,TOYOTA CAMRY,TOYOTA CAMRY,Motor Vehicle,"Garki, Abuja",Management,4T1BE46K69U793834,Black,Michael Ayoade,Black,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,945,KUJ684BV,PEUGEOT 407,PEUGEOT 407,Motor Vehicle,"Garki, Abuja",Project,vf36D6FYC21466914,Silver,Magnus Obiagwu,Silver,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,946,GWA791JL,PEUGEOT 407,PEUGEOT 407,Motor Vehicle,"Garki, Abuja",Sales,VF36DRFJ621774263,Green,Nathaniel Olatunbosun,Green,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,947,KUJ351AQ,PEUGEOT 407,PEUGEOT 407,Motor Vehicle,"Garki, Abuja",Operation,VF36DRFNF21334260,Sky blue,Simbiat Ahmed,Sky blue,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,948,YAB648PK,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Garki, Abuja",Engineering,VF38B6FZF81523237,Green,ThankGod Itodo,Green,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,949,YAB254BH,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Garki, Abuja",Facility,VF38B6FZF81635514,Navy Blue,Julius Ishaka,Navy Blue,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,950,ABJ242HL,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Garki, Abuja",Project,VF38BRFN291083454,Green,Babatope Adewunmi,Green,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,951,ABC747AE,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Gudu, Abuja",Engineering,VF38BRFRE80868158,Sky blue,Daniel Gimba David,Sky blue,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,952,RBC433AM,PEUGEOT 407,PEUGEOT 407,Motor Vehicle,"Gudu, Abuja",Projects,VF36D3FZ21183830,Red,John Peter,Red,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,953,ABJ695HM,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Garki, Abuja",,VF38B6FZF81225243,Silver,,Silver,Injector issues/Not in Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,954,ABJ456BK,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Garki, Abuja",Projects,VF38BLFYE80846708,Silver,Brighten Daniel,Silver,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,955,RBC03ET,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Gwarimpa,Abuja",Driver,VF38BRFN281679742,Cream,Akowe,Cream,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,956,GWA560AG,Peugeot 406,Peugeot 406,Motor Vehicle,"Gwarinpa,Abuja",Driver,VF38BLFYE81113858,Silver,Nasiru Ibrahim,Silver,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,957,KWL756GX,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Jabi,Abuja",Projects,VF38BLFYE81165973,Silver,Prosper Adakole,Silver,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,958,ABJ241HL,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Garki, Abuja",,VF38B6FZF81529398,Sky blue,,Sky blue,Plug and ring issues/Not in use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,959,YAB435EW,PEUGEOT 406,PEUGEOT 406,Motor Vehicle,"Jabi,Abuja",Engineering,Vf3bbrfe60999330,Sliver,Vincent Achichi,Sliver,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,960,SMK869HP,TOYOTA CAMRY,TOYOTA CAMRY,Motor Vehicle,"Ikeja,Lagos",Driver,4TIBE4677U152888,Black,Bello Abiola,Black,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,961,BWR760CP,TOYOTA CAMRY,TOYOTA CAMRY,Motor Vehicle,"Ikeja,Lagos",,4TIBE46KX9U276228,Gold,,Gold,Good/Not in Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,962,BWR62CP,TOYOTA CAMRY,TOYOTA CAMRY,Motor Vehicle,"Ikeja,Lagos",Human Resources,4TIBE46KS7U145303,Silver,Israel Jemigbon,Silver,Good/In Use,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
